,TIME,SMALLPARTICLES,LARGEPARTICLES,segment_idx,direction,LINE,ROUTE,START_STATION,END_STATION,length,GRADE,load
5,2019-12-04 22:01:00,5842,192,104,-1,Red,Ashmont/Braintree,Downtown Crossing,Park Street,171.17074997544228,7,baseline
67,2019-12-04 23:33:00,13074,814,104,1,Red,Ashmont/Braintree,Downtown Crossing,Park Street,171.17074997544228,7,baseline
123,2019-12-16 07:53:00,14392,1521,104,-1,Red,Ashmont/Braintree,Downtown Crossing,Park Street,171.17074997544228,7,rush_hour
175,2019-12-16 08:46:00,18482,968,104,1,Red,Ashmont/Braintree,Downtown Crossing,Park Street,171.17074997544228,7,rush_hour
20,2019-11-19 22:17:00,6634,203,110,-1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
79,2019-11-19 23:17:00,7754,123,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
80,2019-11-19 23:18:00,7431,112,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
22,2019-11-20 22:05:00,4621,108,110,-1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
81,2019-11-20 23:04:00,9176,262,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
4,2019-12-03 21:56:00,7993,431,110,-1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,
72,2019-12-03 23:15:00,9380,197,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
6,2019-12-04 22:02:00,6868,235,110,-1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
66,2019-12-04 23:32:00,14817,1099,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,baseline
124,2019-12-16 07:54:00,12558,1035,110,-1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,rush_hour
173,2019-12-16 08:44:00,21530,1542,110,1,Red,Ashmont/Braintree,South Station,Downtown Crossing,548.9257106016385,7,rush_hour
22,2019-11-19 22:19:00,8043,252,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
23,2019-11-19 22:20:00,8606,221,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
77,2019-11-19 23:15:00,6981,140,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
78,2019-11-19 23:16:00,7928,139,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
23,2019-11-20 22:06:00,5166,125,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
24,2019-11-20 22:07:00,6064,155,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
78,2019-11-20 23:01:00,2950,107,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
79,2019-11-20 23:02:00,4902,145,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
80,2019-11-20 23:03:00,8760,286,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
5,2019-12-03 21:57:00,8961,542,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,
6,2019-12-03 21:58:00,8838,528,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,
69,2019-12-03 23:12:00,7067,169,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
70,2019-12-03 23:13:00,9082,234,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
7,2019-12-04 22:03:00,8871,472,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
8,2019-12-04 22:04:00,8996,365,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
63,2019-12-04 23:29:00,11852,940,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
64,2019-12-04 23:30:00,12728,921,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
65,2019-12-04 23:31:00,13657,987,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,baseline
126,2019-12-16 07:56:00,9570,544,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,rush_hour
127,2019-12-16 07:57:00,11078,716,100,-1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,rush_hour
169,2019-12-16 08:40:00,15780,982,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,rush_hour
170,2019-12-16 08:41:00,18324,1284,100,1,Red,Ashmont/Braintree,Broadway,South Station,1281.7109011863397,7,rush_hour
24,2019-11-19 22:21:00,8382,177,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
25,2019-11-19 22:22:00,9076,205,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
75,2019-11-19 23:13:00,1084,24,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
26,2019-11-20 22:09:00,7990,172,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
76,2019-11-20 22:59:00,603,16,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
77,2019-11-20 23:00:00,1481,33,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
8,2019-12-03 22:00:00,10527,515,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
9,2019-12-03 22:01:00,10848,442,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
67,2019-12-03 23:10:00,1777,44,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
68,2019-12-03 23:11:00,4244,144,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
10,2019-12-04 22:06:00,10113,295,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
11,2019-12-04 22:07:00,10938,316,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
61,2019-12-04 23:27:00,2800,155,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
62,2019-12-04 23:28:00,8278,577,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,baseline
128,2019-12-16 07:58:00,13402,901,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,rush_hour
129,2019-12-16 07:59:00,15692,1049,99,-1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,rush_hour
161,2019-12-16 08:32:00,1668,110,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,rush_hour
162,2019-12-16 08:33:00,5722,483,99,1,Red,Ashmont/Braintree,Andrew,Broadway,1385.130050978841,7,rush_hour
26,2019-11-19 22:23:00,9972,261,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
27,2019-11-19 22:24:00,10218,315,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
28,2019-11-19 22:25:00,9887,284,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
72,2019-11-19 23:10:00,612,12,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
73,2019-11-19 23:11:00,700,13,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
28,2019-11-20 22:11:00,10177,262,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
29,2019-11-20 22:12:00,9520,224,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
74,2019-11-20 22:57:00,547,10,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
75,2019-11-20 22:58:00,596,17,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
10,2019-12-03 22:02:00,11449,614,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
11,2019-12-03 22:03:00,8827,348,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
62,2019-12-03 23:05:00,1720,85,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
63,2019-12-03 23:06:00,1287,59,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
64,2019-12-03 23:07:00,1065,38,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
65,2019-12-03 23:08:00,851,26,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
66,2019-12-03 23:09:00,939,26,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
14,2019-12-04 22:12:00,19526,1759,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
15,2019-12-04 22:13:00,12279,379,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
58,2019-12-04 23:24:00,2183,90,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
59,2019-12-04 23:25:00,2109,87,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
60,2019-12-04 23:26:00,1850,74,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",baseline
131,2019-12-16 08:01:00,22318,1817,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",rush_hour
132,2019-12-16 08:02:00,20487,1506,106,-1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",rush_hour
158,2019-12-16 08:29:00,2105,180,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",rush_hour
159,2019-12-16 08:30:00,1402,106,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",rush_hour
160,2019-12-16 08:31:00,1355,121,106,1,Red,Ashmont/Braintree,JFK/UMass,Andrew,1218.7127009158448,"1,4,7",rush_hour
30,2019-11-19 22:27:00,5972,123,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
31,2019-11-19 22:28:00,4036,62,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
32,2019-11-19 22:29:00,3190,47,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
33,2019-11-19 22:30:00,2600,41,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
34,2019-11-19 22:31:00,2052,27,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
35,2019-11-19 22:32:00,1657,18,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
36,2019-11-19 22:33:00,1484,24,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
65,2019-11-19 23:03:00,757,19,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
66,2019-11-19 23:04:00,809,27,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
67,2019-11-19 23:05:00,803,28,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
68,2019-11-19 23:06:00,703,16,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
69,2019-11-19 23:07:00,758,18,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
70,2019-11-19 23:08:00,600,12,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
71,2019-11-19 23:09:00,537,8,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
30,2019-11-20 22:13:00,8511,159,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
31,2019-11-20 22:14:00,6749,109,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
32,2019-11-20 22:15:00,5304,92,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
33,2019-11-20 22:16:00,3965,61,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
34,2019-11-20 22:17:00,2997,39,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
35,2019-11-20 22:18:00,2358,36,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
36,2019-11-20 22:19:00,1847,28,112,-1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
67,2019-11-20 22:50:00,563,13,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
68,2019-11-20 22:51:00,688,17,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
69,2019-11-20 22:52:00,675,18,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
70,2019-11-20 22:53:00,628,24,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
71,2019-11-20 22:54:00,658,15,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
72,2019-11-20 22:55:00,627,16,112,1,Red,Braintree,North Quincy,JFK/UMass,5700.254797668445,"1,4",baseline
37,2019-11-19 22:34:00,1185,18,115,-1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
38,2019-11-19 22:35:00,1037,25,115,-1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
63,2019-11-19 23:01:00,659,10,115,1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
38,2019-11-20 22:21:00,1249,21,115,-1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
64,2019-11-20 22:47:00,518,19,115,1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
65,2019-11-20 22:48:00,535,17,115,1,Red,Braintree,Wollaston,North Quincy,1313.969562285952,1,baseline
39,2019-11-19 22:36:00,973,36,114,-1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
40,2019-11-19 22:37:00,989,42,114,-1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
41,2019-11-19 22:38:00,868,34,114,-1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
59,2019-11-19 22:57:00,751,17,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
60,2019-11-19 22:58:00,733,18,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
61,2019-11-19 22:59:00,858,20,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
41,2019-11-20 22:24:00,1872,78,114,-1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
42,2019-11-20 22:25:00,1769,64,114,-1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
61,2019-11-20 22:44:00,487,14,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
62,2019-11-20 22:45:00,572,18,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
63,2019-11-20 22:46:00,555,15,114,1,Red,Braintree,Quincy Center,Wollaston,2041.020458743843,1,baseline
43,2019-11-19 22:40:00,714,25,113,-1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
44,2019-11-19 22:41:00,837,35,113,-1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
56,2019-11-19 22:54:00,811,22,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
57,2019-11-19 22:55:00,864,21,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
58,2019-11-19 22:56:00,926,22,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
43,2019-11-20 22:26:00,1381,32,113,-1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
44,2019-11-20 22:27:00,1110,27,113,-1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
45,2019-11-20 22:28:00,1353,40,113,-1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
57,2019-11-20 22:40:00,460,18,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
58,2019-11-20 22:41:00,493,17,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
59,2019-11-20 22:42:00,544,19,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
60,2019-11-20 22:43:00,534,17,113,1,Red,Braintree,Quincy Adams,Quincy Center,2147.243955772448,1,baseline
46,2019-11-19 22:43:00,703,24,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
47,2019-11-19 22:44:00,708,28,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
48,2019-11-19 22:45:00,685,39,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
49,2019-11-19 22:46:00,627,24,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
50,2019-11-19 22:47:00,555,18,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
52,2019-11-19 22:50:00,294,0,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
53,2019-11-19 22:51:00,343,12,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
54,2019-11-19 22:52:00,441,10,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
46,2019-11-20 22:29:00,1345,28,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
47,2019-11-20 22:30:00,1158,34,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
48,2019-11-20 22:31:00,2005,139,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
49,2019-11-20 22:32:00,1696,85,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
50,2019-11-20 22:33:00,1338,51,111,-1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
53,2019-11-20 22:36:00,551,12,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
54,2019-11-20 22:37:00,416,10,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
55,2019-11-20 22:38:00,419,13,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
56,2019-11-20 22:39:00,429,14,111,1,Red,Braintree,Braintree,Quincy Adams,2990.45223357848,1,baseline
0,2019-11-24 22:15:00,135,14,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
0,2019-11-24 22:15:00,135,14,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
75,2019-11-24 23:34:00,101,16,63,-1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
75,2019-11-24 23:34:00,101,16,63,-1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
78,2019-11-24 23:37:00,135,8,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
78,2019-11-24 23:37:00,135,8,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
154,2019-11-25 07:57:00,958,8,63,-1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,rush_hour
157,2019-11-25 08:00:00,1045,18,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,rush_hour
158,2019-11-25 08:01:00,1000,15,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,rush_hour
159,2019-11-25 08:02:00,883,11,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,rush_hour
160,2019-11-25 08:03:00,877,10,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,rush_hour
7,2019-11-26 22:00:00,286,2,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
78,2019-11-26 23:13:00,393,3,63,-1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
81,2019-11-26 23:16:00,497,9,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
82,2019-11-27 23:22:00,683,13,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
82,2019-11-27 23:22:00,683,13,63,1,Green,E,Back Of The Hill,Riverway,271.56233016405855,3,baseline
1,2019-11-24 22:16:00,116,8,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
1,2019-11-24 22:16:00,116,8,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
73,2019-11-24 23:32:00,115,10,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
74,2019-11-24 23:33:00,92,8,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
73,2019-11-24 23:32:00,115,10,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
74,2019-11-24 23:33:00,92,8,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
79,2019-11-24 23:38:00,128,5,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
79,2019-11-24 23:38:00,128,5,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
149,2019-11-25 07:52:00,980,14,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,rush_hour
150,2019-11-25 07:53:00,896,7,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,rush_hour
151,2019-11-25 07:54:00,832,8,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,rush_hour
152,2019-11-25 07:55:00,869,9,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,rush_hour
161,2019-11-25 08:04:00,893,9,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,rush_hour
9,2019-11-26 22:02:00,259,3,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
76,2019-11-26 23:11:00,393,1,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
77,2019-11-26 23:12:00,399,3,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
82,2019-11-26 23:17:00,446,3,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
10,2019-11-27 22:08:00,537,9,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
10,2019-11-27 22:08:00,537,9,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
76,2019-11-27 23:16:00,1140,61,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
76,2019-11-27 23:16:00,1140,61,73,-1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
83,2019-11-27 23:23:00,810,31,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
83,2019-11-27 23:23:00,810,31,73,1,Green,E,Riverway,Mission Park,239.9660063417708,3,baseline
3,2019-11-24 22:18:00,158,5,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
4,2019-11-24 22:19:00,114,2,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
3,2019-11-24 22:18:00,158,5,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
4,2019-11-24 22:19:00,114,2,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
80,2019-11-24 23:39:00,110,6,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
80,2019-11-24 23:39:00,110,6,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
148,2019-11-25 07:51:00,1033,12,68,-1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,rush_hour
163,2019-11-25 08:06:00,918,7,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,rush_hour
164,2019-11-25 08:07:00,890,7,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,rush_hour
10,2019-11-26 22:03:00,264,5,68,1,Green,E,Mission Park,Fenwood Road,340.56480014336114,3,baseline
