START_STATION,END_STATION,ROUTE,DIRECTION,LINE,center,lower,upper,VECTOR_SUM.count,quantity
Stony Brook,Jackson Square,Orange,0.0,Orange,78.93214285714284,75.46589784310322,82.39838787118245,,noise_level
Stony Brook,Jackson Square,Orange,1.0,Orange,80.18181818181819,73.35440019522645,87.0092361684099,,noise_level
Suffolk Downs,Beachmont,Blue,0.0,Blue,76.16,71.81739453527928,80.50260546472072,,noise_level
Suffolk Downs,Beachmont,Blue,1.0,Blue,79.71818181818183,73.80889790524989,85.62746573111377,,noise_level
Sullivan Square,Assembly,Orange,0.0,Orange,70.76799999999997,63.163612437277926,78.37238756272201,,noise_level
Sullivan Square,Assembly,Orange,1.0,Orange,72.83846153846152,67.95699199136085,77.7199310855622,,noise_level
Summit Ave/Winchester St,Coolidge Corner,C,0.0,Green,70.5878787878788,67.16764875397048,74.00810882178709,,noise_level
Summit Ave/Winchester St,Coolidge Corner,C,1.0,Green,71.85675675675675,68.30151488808667,75.41199862542683,,noise_level
Symphony,Prudential,E,0.0,Green,72.64782608695654,68.3316967640544,76.9639554098587,,noise_level
Symphony,Prudential,E,1.0,Green,72.66315789473684,68.72767676838058,76.59863902109309,,noise_level
Tappan Street,Washington Square,C,0.0,Green,71.53793103448275,67.52835198701018,75.54751008195531,,noise_level
Tappan Street,Washington Square,C,1.0,Green,71.21428571428574,67.80159542267488,74.6269760058966,,noise_level
Tufts Medical Center,Chinatown,Orange,0.0,Orange,73.13513513513513,66.0475397030433,80.22273056722695,,noise_level
Tufts Medical Center,Chinatown,Orange,1.0,Orange,76.934375,69.66638910625936,84.20236089374066,,noise_level
Waban,Eliot,D,1.0,Green,71.05714285714284,69.19715053765026,72.91713517663544,,noise_level
Warren Street,Allston Street,B,1.0,Green,71.86666666666666,66.61132018268803,77.12201315064529,,noise_level
Washington Square,Fairbanks Street,C,0.0,Green,73.50000000000001,68.63050310606938,78.36949689393064,,noise_level
Washington Square,Fairbanks Street,C,1.0,Green,72.87272727272727,69.87569844100378,75.86975610445073,,noise_level
Washington Street,Warren Street,B,0.0,Green,68.49999999999999,61.977451697102076,75.02254830289789,,noise_level
Washington Street,Warren Street,B,1.0,Green,77.55294117647057,68.7960069493096,86.30987540363155,,noise_level
Wellington,Malden Center,Orange,0.0,Orange,77.40800000000002,68.97618578779806,85.83981421220197,,noise_level
Wellington,Malden Center,Orange,1.0,Orange,79.25609756097559,73.22129934386606,85.29089577808513,,noise_level
Wood Island,Orient Heights,Blue,0.0,Blue,74.72272727272728,71.38264859983266,78.0628059456219,,noise_level
Wood Island,Orient Heights,Blue,1.0,Blue,75.51111111111112,70.48530840801408,80.53691381420815,,noise_level
Woodland,Waban,D,1.0,Green,70.46666666666667,68.59574888832009,72.33758444501325,,noise_level
Airport,Wood Island,Blue,,Blue,84.18598159509223,82.86166741678367,85.51029577340081,,temperature
Allston Street,Griggs Street,B,,Green,84.09493518518521,81.98828568041544,86.20158468995494,,temperature
Andrew,Broadway,Ashmont/Braintree,,Red,83.5254487179488,83.13298619474078,83.91791124115686,,temperature
Aquarium,Maverick,Blue,,Blue,83.74546280991727,83.15430138829706,84.33662423153746,,temperature
Arlington,Boylston,B/C/D/E,,Green,80.83410846560855,79.59823442106095,82.06998251015615,,temperature
Ashmont,Shawmut,Ashmont,,Red,83.95062068965541,83.89133125493922,84.0099101243716,,temperature
Assembly,Wellington,Orange,,Orange,84.2241059027778,83.3947695619869,85.05344224356868,,temperature
Babcock Street,Pleasant Street,B,,Green,83.37332031249993,80.23187600869393,86.51476461630594,,temperature
Back Bay,Tufts Medical Center,Orange,,Orange,82.52089097744361,80.22205549738787,84.81972645749934,,temperature
Back Of The Hill,Riverway,E,,Green,81.57066666666648,80.29418765690346,82.84714567642948,,temperature
Beachmont,Revere Beach,Blue,,Blue,85.21469633507874,83.44943762377646,86.97995504638102,,temperature
Beaconsfield,Brookline Hills,D,,Green,80.01864960629906,79.17641210584341,80.86088710675472,,temperature
Blandford Street,Kenmore,B,,Green,79.31852459016396,79.26841317876985,79.36863600155809,,temperature
Boston University Central,Boston University East,B,,Green,80.0530695652173,79.98431922592127,80.12181990451333,,temperature
Boston University East,Blandford Street,B,,Green,79.66929655172419,79.53204616596587,79.8065469374825,,temperature
Boston University West,Boston University Central,B,,Green,82.45915517241386,78.89230238728082,86.0260079575469,,temperature
Bowdoin,Government Center,Blue,,Blue,83.23445652173916,83.01605183044626,83.45286121303205,,temperature
Boylston,Park Street,B/C/D/E,,Green,81.03703546099266,79.89434711921925,82.17972380276606,,temperature
Brandon Hall,Summit Ave/Winchester St,C,,Green,79.17909865470861,77.59434493548794,80.76385237392928,,temperature
Brigham Circle,Longwood Medical Area,E,,Green,81.4396175637394,80.15389284396791,82.7253422835109,,temperature
Broadway,South Station,Ashmont/Braintree,,Red,83.60110505836589,83.49048630565697,83.7117238110748,,temperature
Brookline Hills,Brookline Village,D,,Green,80.10710994764419,78.93676718927874,81.27745270600961,,temperature
Brookline Village,Longwood,D,,Green,78.5487416666668,78.48194868461793,78.61553464871564,,temperature
Central,Harvard,Ashmont/Braintree,,Red,80.96968778280562,80.12433781178702,81.81503775382423,,temperature
Charles/MGH,Kendall/MIT,Ashmont/Braintree,,Red,81.91168846153829,80.78499838008969,83.03837854298692,,temperature
Chestnut Hill,Reservoir,D,,Green,79.83915501519749,79.49325037280487,80.18505965759009,,temperature
Chinatown,Downtown Crossing,Orange,,Orange,82.98977814569507,80.9900815556399,84.98947473575024,,temperature
Cleveland Circle,Englewood Avenue,C,,Green,81.6225897435897,80.48927997254947,82.75589951462996,,temperature
Community College,Sullivan Square,Orange,,Orange,84.05650405405423,82.81373379909395,85.29927430901455,,temperature
Coolidge Corner,Saint Paul Street C,C,,Green,79.07865055762089,77.50164519231284,80.65565592292893,,temperature
Copley,Arlington,B/C/D/E,,Green,80.81733126934962,79.47918646157814,82.15547607712111,,temperature
Davis,Alewife,Ashmont/Braintree,,Red,79.61052280701789,79.44162147839967,79.77942413563609,,temperature
Dean Road,Tappan Street,C,,Green,77.67678985507254,73.03823494473177,82.31534476541333,,temperature
Downtown Crossing,Park Street,Ashmont/Braintree,,Red,83.53849999999998,83.5163565994328,83.56064340056717,,temperature
Downtown Crossing,State,Orange,,Orange,83.02487804878027,81.08657133525958,84.96318476230095,,temperature
Eliot,Newton Highlands,D,,Green,79.8934609375001,79.86632584172474,79.92059603327544,,temperature
Englewood Avenue,Dean Road,C,,Green,81.30375675675678,80.11232582016898,82.49518769334459,,temperature
Fairbanks Street,Brandon Hall,C,,Green,80.0975070422535,78.56068806533825,81.63432601916872,,temperature
Fenway Park,Kenmore,D,,Green,80.18283950617302,78.3723448389325,81.99333417341352,,temperature
Fenwood Road,Brigham Circle,E,,Green,81.6827298578197,80.65811254574676,82.7073471698926,,temperature
Fields Corner,Savin Hill,Ashmont,,Red,83.95497765363159,83.93297102661458,83.9769842806486,,temperature
Forest Hills,Green Street,Orange,,Orange,84.63131297709904,84.48224850834048,84.7803774458576,,temperature
Government Center,Haymarket,C/E,,Green,80.82515772870643,79.6383838439567,82.0119316134562,,temperature
Government Center,State,Blue,,Blue,83.41374999999994,83.39433427598605,83.43316572401382,,temperature
Green Street,Stony Brook,Orange,,Orange,82.66201199999966,80.10817419426337,85.21584980573597,,temperature
Griggs Street,Harvard Avenue,B,,Green,83.41412230215812,81.08158864997709,85.74665595433919,,temperature
Harvard,Porter,Ashmont/Braintree,,Red,80.51243670886059,79.92836906836003,81.09650434936115,,temperature
Harvard Avenue,Packards Corner,B,,Green,84.5486333333333,81.78570413130531,87.31156253536125,,temperature
Hawes Street,Saint Marys Street,C,,Green,80.53421192052981,79.46016651112807,81.60825732993156,,temperature
Haymarket,North Station,C/E,,Green,82.44229326923123,80.34561718493528,84.53896935352718,,temperature
Haymarket,North Station,Orange,,Orange,82.44229326923123,80.34561718493528,84.53896935352718,,temperature
Heath Street,Back Of The Hill,E,,Green,82.23882828282842,81.96709213978373,82.51056442587311,,temperature
Hynes Convention Center,Copley,B/C/D,,Green,83.09089166666655,79.05422550404047,87.12755782929258,,temperature
JFK/UMass,Andrew,Ashmont/Braintree,,Red,83.49921455938711,82.82633688166861,84.17209223710563,,temperature
Jackson Square,Roxbury Crossing,Orange,,Orange,83.0827217391302,81.09031116058496,85.07513231767547,,temperature
Kendall/MIT,Central,Ashmont/Braintree,,Red,81.58563953488387,80.50632440855009,82.66495466121769,,temperature
Kenmore,Hynes Convention Center,B/C/D,,Green,81.23808072916688,77.36551833280922,85.11064312552452,,temperature
Kent Street,Hawes Street,C,,Green,81.01700000000002,80.92505810258649,81.10894189741353,,temperature
Longwood,Fenway Park,D,,Green,78.34006849315058,78.29685766350005,78.38327932280113,,temperature
Longwood Medical Area,Museum Of Fine Arts,E,,Green,81.41502005730656,80.41158260205188,82.41845751256126,,temperature
Malden Center,Oak Grove,Orange,,Orange,84.6628328220863,84.16225195399845,85.16341369017412,,temperature
Massachusetts Ave,Back Bay,Orange,,Orange,82.7792530674843,80.42187922036975,85.13662691459889,,temperature
Maverick,Airport,Blue,,Blue,83.71589883268494,82.74117211343224,84.69062555193766,,temperature
Mission Park,Fenwood Road,E,,Green,80.80147368421059,79.56506573244258,82.03788163597861,,temperature
Museum Of Fine Arts,Northeastern,E,,Green,81.31011884057943,80.1570368302854,82.46320085087345,,temperature
Newton Centre,Chestnut Hill,D,,Green,79.65224343675419,79.52440826730178,79.7800786062066,,temperature
Newton Highlands,Newton Centre,D,,Green,79.54040316205536,79.1829655613435,79.89784076276725,,temperature
North Station,Community College,Orange,,Orange,83.85600579710089,82.334288939584,85.37772265461777,,temperature
North Station,Science Park,E,,Green,80.71317338003507,79.55836439314483,81.86798236692529,,temperature
Northeastern,Symphony,E,,Green,80.95827011494228,78.80265324006271,83.11388698982186,,temperature
Orient Heights,Suffolk Downs,Blue,,Blue,84.88957647058845,83.1716783267571,86.6074746144198,,temperature
Packards Corner,Babcock Street,B,,Green,83.51563736263725,80.51635513720937,86.51491958806513,,temperature
Park Street,Charles/MGH,Ashmont/Braintree,,Red,83.44247761194033,83.3686934605339,83.51626176334676,,temperature
Park Street,Government Center,B/C/D/E,,Green,80.84365830720982,79.48624271599195,82.20107389842771,,temperature
Pleasant Street,Saint Paul Street B,B,,Green,83.05609589041114,79.74994921087564,86.36224256994663,,temperature
Porter,Davis,Ashmont/Braintree,,Red,80.01640178571428,79.7976589463513,80.23514462507727,,temperature
Prudential,Copley,E,,Green,80.86471958762806,79.38797522626767,82.34146394898849,,temperature
Reservoir,Beaconsfield,D,,Green,80.09839361702156,79.56006722900936,80.63672000503375,,temperature
Revere Beach,Wonderland,Blue,,Blue,86.3544122807018,85.20572907297816,87.50309548842544,,temperature
Riverside,Woodland,D,,Green,78.98613861386158,77.97769347901584,79.99458374870736,,temperature
Riverway,Mission Park,E,,Green,79.49427027027036,79.4735323113628,79.51500822917794,,temperature
Roxbury Crossing,Ruggles,Orange,,Orange,84.55383756345205,84.15761554002694,84.95005958687716,,temperature
Ruggles,Massachusetts Ave,Orange,,Orange,84.71944615384636,84.34446760493014,85.09442470276258,,temperature
Saint Marys Street,Kenmore,C,,Green,80.2274860139861,78.77287086764248,81.68210116032971,,temperature
Saint Paul Street B,Boston University West,B,,Green,80.60980392156866,80.55826092219613,80.66134692094118,,temperature
Saint Paul Street C,Kent Street,C,,Green,79.2326636363636,77.75613614380536,80.70919112892183,,temperature
Savin Hill,JFK/UMass,Ashmont,,Red,84.13596694214884,84.05837528303049,84.21355860126722,,temperature
Science Park,Lechmere,E,,Green,80.42699469495955,79.19377597785088,81.66021341206822,,temperature
Shawmut,Fields Corner,Ashmont,,Red,82.78943564356409,81.75440920444841,83.8244620826798,,temperature
South Station,Downtown Crossing,Ashmont/Braintree,,Red,83.7277200000002,83.54716157761949,83.90827842238093,,temperature
State,Aquarium,Blue,,Blue,83.59729545454552,83.36355968872557,83.83103122036546,,temperature
State,Haymarket,Orange,,Orange,83.89099480519499,82.18426673420467,85.59772287618529,,temperature
Stony Brook,Jackson Square,Orange,,Orange,82.79742471042482,80.6020946233958,84.99275479745386,,temperature
Suffolk Downs,Beachmont,Blue,,Blue,84.87113194444463,83.04054755135287,86.70171633753637,,temperature
Sullivan Square,Assembly,Orange,,Orange,84.14786504065043,83.10963048784346,85.18609959345744,,temperature
Summit Ave/Winchester St,Coolidge Corner,C,,Green,78.3539012048193,76.26654225997724,80.44126014966136,,temperature
Symphony,Prudential,E,,Green,80.33224045801514,78.65723690926707,82.0072440067632,,temperature
Tappan Street,Washington Square,C,,Green,76.78616935483856,73.32071446922345,80.25162424045367,,temperature
Tufts Medical Center,Chinatown,Orange,,Orange,82.43488888888885,80.17402314893751,84.69575462884019,,temperature
Waban,Eliot,D,,Green,80.03669924812031,80.00004505224605,80.07335344399459,,temperature
Warren Street,Allston Street,B,,Green,81.82119565217391,81.78365478876985,81.85873651557796,,temperature
Washington Square,Fairbanks Street,C,,Green,80.41120300751865,78.95637819894985,81.86602781608744,,temperature
Washington Street,Warren Street,B,,Green,83.36443298969061,81.99037285941961,84.73849311996162,,temperature
Wellington,Malden Center,Orange,,Orange,84.50382838813255,83.88191741036671,85.12573936589837,,temperature
Wood Island,Orient Heights,Blue,,Blue,84.69291603053422,83.13768884634062,86.24814321472782,,temperature
Woodland,Waban,D,,Green,80.04980451127814,79.98405228368058,80.11555673887571,,temperature
Airport,Wood Island,Blue,0.0,Blue,85.44782352941183,85.34348648667344,85.55216057215027,,temperature
Airport,Wood Island,Blue,1.0,Blue,82.81089743589752,82.7411272026466,82.88066766914844,,temperature
Allston Street,Griggs Street,B,0.0,Green,85.86615873015877,85.77885739691892,85.95346006339862,,temperature
Allston Street,Griggs Street,B,1.0,Green,81.61522222222214,81.58474205811432,81.64570238632997,,temperature
Andrew,Broadway,Ashmont/Braintree,0.0,Red,83.15915573770498,83.06839859009202,83.24991288531794,,temperature
Andrew,Broadway,Ashmont/Braintree,1.0,Red,83.92444642857151,83.84546201463569,84.00343084250734,,temperature
Aquarium,Maverick,Blue,0.0,Blue,84.29418253968244,84.12426550577266,84.46409957359221,,temperature
Aquarium,Maverick,Blue,1.0,Blue,83.14943965517256,83.03646730081728,83.26241200952785,,temperature
Arlington,Boylston,B/C/D/E,0.0,Green,81.22105813953509,80.2264776689901,82.21563861008006,,temperature
Arlington,Boylston,B/C/D/E,1.0,Green,80.51102427184473,79.18692140413164,81.83512713955783,,temperature
Ashmont,Shawmut,Ashmont,1.0,Red,83.95062068965541,83.89133125493922,84.0099101243716,,temperature
Assembly,Wellington,Orange,0.0,Orange,84.76918466898937,84.51257354301481,85.02579579496395,,temperature
Assembly,Wellington,Orange,1.0,Orange,83.68279930795829,82.83562288177374,84.52997573414288,,temperature
Babcock Street,Pleasant Street,B,0.0,Green,87.69627272727274,87.6434829451235,87.74906250942198,,temperature
Babcock Street,Pleasant Street,B,1.0,Green,81.10891666666673,81.0572954306487,81.16053790268481,,temperature
Back Bay,Tufts Medical Center,Orange,0.0,Orange,83.3405229357801,82.38457018550326,84.29647568605691,,temperature
Back Bay,Tufts Medical Center,Orange,1.0,Orange,81.95184713375768,79.20611941161167,84.6975748559037,,temperature
Back Of The Hill,Riverway,E,0.0,Green,81.94657407407415,81.92406654757461,81.96908160057366,,temperature
Back Of The Hill,Riverway,E,1.0,Green,81.37165686274516,79.8273934477306,82.91592027775971,,temperature
Beachmont,Revere Beach,Blue,0.0,Blue,86.89516161616146,86.86338089197187,86.92694234035105,,temperature
Beachmont,Revere Beach,Blue,1.0,Blue,83.40636956521739,83.05009609581836,83.76264303461642,,temperature
Beaconsfield,Brookline Hills,D,0.0,Green,80.96875675675683,80.89099380504794,81.04651970846572,,temperature
Beaconsfield,Brookline Hills,D,1.0,Green,79.28115384615386,79.20487984898868,79.35742784331903,,temperature
Blandford Street,Kenmore,B,1.0,Green,79.31852459016396,79.26841317876985,79.36863600155809,,temperature
Boston University Central,Boston University East,B,1.0,Green,80.0530695652173,79.98431922592127,80.12181990451333,,temperature
Boston University East,Blandford Street,B,1.0,Green,79.66929655172419,79.53204616596587,79.8065469374825,,temperature
Boston University West,Boston University Central,B,0.0,Green,88.66632558139527,88.6285311997706,88.70411996301995,,temperature
Boston University West,Boston University Central,B,1.0,Green,80.42168702290073,80.3691199838027,80.47425406199875,,temperature
Bowdoin,Government Center,Blue,1.0,Blue,83.23445652173916,83.01605183044626,83.45286121303205,,temperature
Boylston,Park Street,B/C/D/E,0.0,Green,81.47689506172813,80.73722134981206,82.21656877364418,,temperature
Boylston,Park Street,B/C/D/E,1.0,Green,80.44322500000007,79.13016955714608,81.75628044285403,,temperature
Brandon Hall,Summit Ave/Winchester St,C,0.0,Green,78.05852027027024,77.88159507874613,78.23544546179436,,temperature
Brandon Hall,Summit Ave/Winchester St,C,1.0,Green,81.39037333333346,81.32004576514825,81.46070090151866,,temperature
Brigham Circle,Longwood Medical Area,E,0.0,Green,81.87064772727256,81.85458889880387,81.88670655574126,,temperature
Brigham Circle,Longwood Medical Area,E,1.0,Green,81.29648301886812,79.83993287594843,82.7530331617878,,temperature
Broadway,South Station,Ashmont/Braintree,0.0,Red,83.53252272727285,83.4338763570925,83.63116909745321,,temperature
Broadway,South Station,Ashmont/Braintree,1.0,Red,83.67352800000009,83.60506155236615,83.74199444763406,,temperature
Brookline Hills,Brookline Village,D,0.0,Green,81.28932978723402,81.21916586422209,81.35949371024596,,temperature
Brookline Hills,Brookline Village,D,1.0,Green,78.96145360824741,78.8548095331054,79.06809768338938,,temperature
Brookline Village,Longwood,D,1.0,Green,78.5487416666668,78.48194868461793,78.61553464871564,,temperature
Central,Harvard,Ashmont/Braintree,0.0,Red,80.24008032128519,80.14357538255194,80.33658526001841,,temperature
Central,Harvard,Ashmont/Braintree,1.0,Red,81.91099481865264,81.69117688979328,82.130812747512,,temperature
Charles/MGH,Kendall/MIT,Ashmont/Braintree,0.0,Red,80.89288028169013,80.73757337974169,81.04818718363856,,temperature
Charles/MGH,Kendall/MIT,Ashmont/Braintree,1.0,Red,83.13771186440684,83.06491298425027,83.21051074456342,,temperature
Chestnut Hill,Reservoir,D,0.0,Green,80.18238364779906,80.06677448525087,80.29799281034724,,temperature
Chestnut Hill,Reservoir,D,1.0,Green,79.51813529411749,79.44584389299709,79.59042669523788,,temperature
Chinatown,Downtown Crossing,Orange,0.0,Orange,83.89712949640268,83.29449750551397,84.49976148729141,,temperature
Chinatown,Downtown Crossing,Orange,1.0,Orange,82.21602453987742,79.80527973679958,84.62676934295527,,temperature
Cleveland Circle,Englewood Avenue,C,0.0,Green,80.50586440677962,80.41702855318606,80.59470026037317,,temperature
Cleveland Circle,Englewood Avenue,C,1.0,Green,82.75856896551716,82.71500972492444,82.80212820610987,,temperature
Community College,Sullivan Square,Orange,0.0,Orange,84.78768044077155,84.49744871333492,85.07791216820816,,temperature
Community College,Sullivan Square,Orange,1.0,Orange,83.35248010610073,81.95915474420644,84.74580546799503,,temperature
Coolidge Corner,Saint Paul Street C,C,0.0,Green,79.83252272727277,79.67609618270521,79.98894927184033,,temperature
Coolidge Corner,Saint Paul Street C,C,1.0,Green,78.71212707182339,76.90159493384522,80.52265920980156,,temperature
Copley,Arlington,B/C/D/E,0.0,Green,81.05614371257516,79.74669951301856,82.36558791213177,,temperature
Copley,Arlington,B/C/D/E,1.0,Green,80.56167948717966,79.23641051636814,81.8869484579912,,temperature
Davis,Alewife,Ashmont/Braintree,0.0,Red,79.7155736040613,79.68888719932669,79.74226000879591,,temperature
Davis,Alewife,Ashmont/Braintree,1.0,Red,79.37535227272734,79.27244130353077,79.4782632419239,,temperature
Dean Road,Tappan Street,C,0.0,Green,79.71154545454544,79.64559076447986,79.77750014461104,,temperature
Dean Road,Tappan Street,C,1.0,Green,76.7243510638298,71.35609516134446,82.09260696631513,,temperature
Downtown Crossing,Park Street,Ashmont/Braintree,1.0,Red,83.53849999999998,83.5163565994328,83.56064340056717,,temperature
Downtown Crossing,State,Orange,0.0,Orange,83.98947572815547,83.44193171354614,84.5370197427648,,temperature
Downtown Crossing,State,Orange,1.0,Orange,82.33009790209805,80.07048944382174,84.58970636037435,,temperature
Eliot,Newton Highlands,D,1.0,Green,79.8934609375001,79.86632584172474,79.92059603327544,,temperature
Englewood Avenue,Dean Road,C,0.0,Green,80.10996363636366,80.02568676381968,80.19424050890763,,temperature
Englewood Avenue,Dean Road,C,1.0,Green,82.47623214285711,82.39133905692569,82.56112522878854,,temperature
Fairbanks Street,Brandon Hall,C,0.0,Green,78.55074285714284,78.48768530040151,78.61380041388415,,temperature
Fairbanks Street,Brandon Hall,C,1.0,Green,81.6013055555555,81.5657899095511,81.63682120155991,,temperature
Fenway Park,Kenmore,D,0.0,Green,81.82806214689242,81.70413166976401,81.95199262402082,,temperature
Fenway Park,Kenmore,D,1.0,Green,78.20185714285726,78.17720170915678,78.22651257655775,,temperature
Fenwood Road,Brigham Circle,E,0.0,Green,81.92579687499995,81.90465173807732,81.9469420119226,,temperature
Fenwood Road,Brigham Circle,E,1.0,Green,81.57690476190466,80.36336556264989,82.79044396115944,,temperature
Fields Corner,Savin Hill,Ashmont,1.0,Red,83.95497765363159,83.93297102661458,83.9769842806486,,temperature
Forest Hills,Green Street,Orange,0.0,Orange,84.48645312499987,84.42169970300965,84.55120654699013,,temperature
Forest Hills,Green Street,Orange,1.0,Orange,84.76968656716404,84.75898457668764,84.78038855764046,,temperature
Government Center,Haymarket,C/E,0.0,Green,81.58461643835594,81.02863385043365,82.14059902627822,,temperature
Government Center,Haymarket,C/E,1.0,Green,80.17673099415181,78.97836206925794,81.37509991904571,,temperature
Government Center,State,Blue,1.0,Blue,83.41374999999994,83.39433427598605,83.43316572401382,,temperature
Green Street,Stony Brook,Orange,0.0,Orange,81.79484571428571,79.18485278828759,84.40483864028381,,temperature
Green Street,Stony Brook,Orange,1.0,Orange,84.68539999999993,84.66010231289275,84.7106976871071,,temperature
Griggs Street,Harvard Avenue,B,0.0,Green,86.200649122807,86.12057850860835,86.28071973700561,,temperature
Griggs Street,Harvard Avenue,B,1.0,Green,81.47714634146341,81.42552279387645,81.52876988905038,,temperature
Harvard,Porter,Ashmont/Braintree,0.0,Red,79.97191515151509,79.92339605720225,80.02043424582794,,temperature
Harvard,Porter,Ashmont/Braintree,1.0,Red,81.1030728476822,80.89996433483459,81.30618136052983,,temperature
Harvard Avenue,Packards Corner,B,0.0,Green,86.90241346153847,86.77126864344727,87.03355827962969,,temperature
Harvard Avenue,Packards Corner,B,1.0,Green,81.3276710526315,81.31303467042105,81.34230743484196,,temperature
Hawes Street,Saint Marys Street,C,0.0,Green,81.460976744186,81.34923439592902,81.57271909244298,,temperature
Hawes Street,Saint Marys Street,C,1.0,Green,79.30803076923084,79.23086658363634,79.38519495482534,,temperature
Haymarket,North Station,C/E,0.0,Green,83.38926402640269,81.7033789081203,85.07514914468506,,temperature
Haymarket,North Station,C/E,1.0,Green,81.54842367601266,79.49279401397777,83.60405333804755,,temperature
Haymarket,North Station,Orange,0.0,Orange,83.38926402640269,81.7033789081203,85.07514914468506,,temperature
Haymarket,North Station,Orange,1.0,Orange,81.54842367601266,79.49279401397777,83.60405333804755,,temperature
Heath Street,Back Of The Hill,E,0.0,Green,82.08926666666679,82.02409634235295,82.15443699098066,,temperature
Heath Street,Back Of The Hill,E,1.0,Green,82.70620833333336,82.69743099508841,82.71498567157833,,temperature
Hynes Convention Center,Copley,B/C/D,0.0,Green,86.30589316239319,82.77633056360688,89.8354557611795,,temperature
Hynes Convention Center,Copley,B/C/D,1.0,Green,80.03271951219511,79.16821537534088,80.89722364904934,,temperature
JFK/UMass,Andrew,Ashmont/Braintree,0.0,Red,82.80236800000019,82.70786355941499,82.89687244058537,,temperature
JFK/UMass,Andrew,Ashmont/Braintree,1.0,Red,84.13969852941189,84.10963579996951,84.16976125885427,,temperature
Jackson Square,Roxbury Crossing,Orange,0.0,Orange,82.1997516339869,80.2932206727042,84.10628259526962,,temperature
Jackson Square,Roxbury Crossing,Orange,1.0,Orange,84.83719480519473,84.77885797946847,84.89553163092098,,temperature
Kendall/MIT,Central,Ashmont/Braintree,0.0,Red,80.51462790697687,80.46967653224691,80.55957928170683,,temperature
Kendall/MIT,Central,Ashmont/Braintree,1.0,Red,82.65665116279072,82.4989556169614,82.81434670862004,,temperature
Kenmore,Hynes Convention Center,B/C/D,0.0,Green,85.8956385542172,82.30366700045683,89.4876101079776,,temperature
Kenmore,Hynes Convention Center,B/C/D,1.0,Green,79.00352986512561,78.2302545750126,79.77680515523863,,temperature
Kent Street,Hawes Street,C,0.0,Green,81.01700000000002,80.92505810258649,81.10894189741353,,temperature
Longwood,Fenway Park,D,1.0,Green,78.34006849315058,78.29685766350005,78.38327932280113,,temperature
Longwood Medical Area,Museum Of Fine Arts,E,0.0,Green,81.92853191489344,81.88756929200176,81.9694945377851,,temperature
Longwood Medical Area,Museum Of Fine Arts,E,1.0,Green,81.06691826923068,79.88784062756528,82.24599591089608,,temperature
Malden Center,Oak Grove,Orange,0.0,Orange,84.73954237288167,84.28223869727913,85.19684604848422,,temperature
Malden Center,Oak Grove,Orange,1.0,Orange,84.5302761506277,83.98664066128843,85.07391163996697,,temperature
Massachusetts Ave,Back Bay,Orange,0.0,Orange,82.98987264150956,81.86165250744584,84.11809277557326,,temperature
Massachusetts Ave,Back Bay,Orange,1.0,Orange,82.6777727272726,79.92144591809685,85.43409953644836,,temperature
Maverick,Airport,Blue,0.0,Blue,84.94710204081638,84.82063542896441,85.07356865266834,,temperature
Maverick,Airport,Blue,1.0,Blue,82.9570440251574,82.8578080612606,83.0562799890542,,temperature
Mission Park,Fenwood Road,E,0.0,Green,81.90899999999998,81.90899999999998,81.90899999999998,,temperature
Mission Park,Fenwood Road,E,1.0,Green,79.43335294117642,79.42115978977179,79.44554609258107,,temperature
Museum Of Fine Arts,Northeastern,E,0.0,Green,82.07987283236956,82.06039219166453,82.09935347307461,,temperature
Museum Of Fine Arts,Northeastern,E,1.0,Green,80.53588953488364,79.32263867760108,81.74914039216621,,temperature
Newton Centre,Chestnut Hill,D,0.0,Green,79.68481081081089,79.53366028875662,79.83596133286515,,temperature
Newton Centre,Chestnut Hill,D,1.0,Green,79.6264957264958,79.52766595357285,79.72532549941873,,temperature
Newton Highlands,Newton Centre,D,0.0,Green,79.15289380530976,79.03869579722483,79.2670918133947,,temperature
Newton Highlands,Newton Centre,D,1.0,Green,79.8531785714287,79.83060008550245,79.87575705735496,,temperature
North Station,Community College,Orange,0.0,Orange,84.78200874635606,84.27438349613682,85.28963399657528,,temperature
North Station,Community College,Orange,1.0,Orange,82.94067723342937,81.3078368097266,84.57351765713214,,temperature
North Station,Science Park,E,0.0,Green,81.62256910569106,81.36676370831373,81.87837450306841,,temperature
North Station,Science Park,E,1.0,Green,80.02483076923119,78.93237819985606,81.1172833386063,,temperature
Northeastern,Symphony,E,0.0,Green,79.92165384615373,77.65500463494119,82.18830305736628,,temperature
Northeastern,Symphony,E,1.0,Green,81.57643577981666,79.74652850508781,83.40634305454552,,temperature
Orient Heights,Suffolk Downs,Blue,0.0,Blue,86.5813139534884,86.52063480470457,86.64199310227224,,temperature
Orient Heights,Suffolk Downs,Blue,1.0,Blue,83.15755952380952,83.09591668328669,83.21920236433233,,temperature
Packards Corner,Babcock Street,B,0.0,Green,87.43335820895534,87.35197049089365,87.51474592701705,,temperature
Packards Corner,Babcock Street,B,1.0,Green,81.23313913043471,81.18144300635512,81.28483525451429,,temperature
Park Street,Charles/MGH,Ashmont/Braintree,1.0,Red,83.44247761194033,83.3686934605339,83.51626176334676,,temperature
Park Street,Government Center,B/C/D/E,0.0,Green,82.15064705882365,82.12704585532208,82.17424826232522,,temperature
